laua,laua_name,pixel_count,prem_count,ab_rd_count,mway_count,mway_ard_count,2G_prem_out_0,2G_prem_out_1,2G_prem_out_2,2G_prem_out_3,2G_prem_in_0,2G_prem_in_1,2G_prem_in_2,2G_prem_in_3,2G_geo_out_0,2G_geo_out_1,2G_geo_out_2,2G_geo_out_3,2G_abrd_in_0,2G_abrd_in_1,2G_abrd_in_2,2G_abrd_in_3,2G_mway_in_0,2G_mway_in_1,2G_mway_in_2,2G_mway_in_3,2G_mway_ard_in_0,2G_mway_ard_in_1,2G_mway_ard_in_2,2G_mway_ard_in_3,3G_prem_out_0,3G_prem_out_1,3G_prem_out_2,3G_prem_out_3,3G_prem_out_4,3G_prem_in_0,3G_prem_in_1,3G_prem_in_2,3G_prem_in_3,3G_prem_in_4,3G_geo_out_0,3G_geo_out_1,3G_geo_out_2,3G_geo_out_3,3G_geo_out_4,3G_abrd_in_0,3G_abrd_in_1,3G_abrd_in_2,3G_abrd_in_3,3G_abrd_in_4,3G_mway_in_0,3G_mway_in_1,3G_mway_in_2,3G_mway_in_3,3G_mway_in_4,3G_mway_ard_in_0,3G_mway_ard_in_1,3G_mway_ard_in_2,3G_mway_ard_in_3,3G_mway_ard_in_4,4G_prem_out_0,4G_prem_out_1,4G_prem_out_2,4G_prem_out_3,4G_prem_out_4,4G_prem_in_0,4G_prem_in_1,4G_prem_in_2,4G_prem_in_3,4G_prem_in_4,4G_geo_out_0,4G_geo_out_1,4G_geo_out_2,4G_geo_out_3,4G_geo_out_4,4G_abrd_in_0,4G_abrd_in_1,4G_abrd_in_2,4G_abrd_in_3,4G_abrd_in_4,4G_mway_in_0,4G_mway_in_1,4G_mway_in_2,4G_mway_in_3,4G_mway_in_4,4G_mway_ard_in_0,4G_mway_ard_in_1,4G_mway_ard_in_2,4G_mway_ard_in_3,4G_mway_ard_in_4,Voice_prem_out_0,Voice_prem_out_1,Voice_prem_out_2,Voice_prem_out_3,Voice_prem_out_4,Voice_prem_in_0,Voice_prem_in_1,Voice_prem_in_2,Voice_prem_in_3,Voice_prem_in_4,Voice_geo_out_0,Voice_geo_out_1,Voice_geo_out_2,Voice_geo_out_3,Voice_geo_out_4,Voice_abrd_in_0,Voice_abrd_in_1,Voice_abrd_in_2,Vocie_abrd_in_3,Voice_abrd_in_4,Voice_mway_in_0,Voice_mway_in_1,Voice_mway_in_2,Voice_mway_in_3,Voice_mway_in_4,Voice_mway_ard_in_0,Voice_mway_ard_in_1,Voice_mway_ard_in_2,Voice_mway_ard_in_3,Voice_mway_ard_in_4,Data_prem_out_0,Data_prem_out_1,Data_prem_out_2,Data_prem_out_3,Data_prem_out_4,Data_prem_in_0,Data_prem_in_1,Data_prem_in_2,Data_prem_in_3,Data_prem_in_4,Data_geo_out_0,Data_geo_out_1,Data_geo_out_2,Data_geo_out_3,Data_geo_out_4,Data_abrd_in_0,Data_abrd_in_1,Data_abrd_in_2,Data_abrd_in_3,Data_abrd_in_4,Data_mway_in_0,Data_mway_in_1,Data_mway_in_2,Data_mway_in_3,Data_mway_in_4,Data_mway_ard_in_0,Data_mway_ard_in_1,Data_mway_ard_in_2,Data_mway_ard_in_3,Data_mway_ard_in_4
E07000198,Staffordshire Moorlands,57581,46762,2207,0,1606,1.61,1.25,4.06,93.08,7.08,8.41,36.16,48.35,11.43,9.26,11.98,67.33,17.16,16.75,19.26,46.83,,,,,10.60,16.06,20.55,52.79,0.08,0.34,1.31,3.32,94.96,1.61,1.06,5.29,18.52,73.53,1.64,2.64,8.19,10.39,77.15,5.60,3.16,9.10,19.23,62.91,,,,,,1.31,1.62,6.53,17.94,72.60,0.77,0.84,0.85,1.94,95.60,2.81,2.31,3.88,14.75,76.26,5.15,5.92,6.20,10.84,71.90,8.25,8.30,8.74,14.51,60.20,,,,,,3.24,6.49,7.68,14.94,67.64,0.07,0.27,0.44,1.04,98.18,1.43,0.94,1.22,5.96,90.44,1.45,1.87,3.23,6.50,86.95,4.78,2.38,4.93,10.66,77.25,,,,,,0.62,1.44,2.80,8.68,86.46,0.01,0.04,0.16,0.24,99.55,0.72,0.60,0.70,1.46,96.52,0.52,0.80,1.36,2.85,94.47,2.31,1.93,2.70,5.82,87.25,,,,,,0.06,0.31,1.25,2.55,95.83
E07000199,Tamworth,3091,35161,441,0,262,,,0.31,99.69,0.09,1.50,28.91,69.51,,,1.36,98.64,,2.27,29.02,68.71,,,,,,1.91,33.21,64.88,,,0.06,0.37,99.57,,,3.56,15.28,81.16,,,0.07,0.84,99.09,,,2.27,16.34,81.39,,,,,,,,2.29,15.66,82.04,,,,0.19,99.81,,0.07,0.74,19.27,79.92,,,,0.58,99.42,,0.23,0.68,15.01,84.08,,,,,,,0.38,1.15,11.10,87.37,,,,0.06,99.94,,,,6.39,93.61,,,,0.07,99.93,,,,4.77,95.23,,,,,,,,,5.36,94.64,,,,,100.00,,,,0.18,99.82,,,,,100.00,,,,,100.00,,,,,,,,,,100.00
E07000200,Babergh,59530,43182,3046,0,1565,0.27,2.22,13.64,83.86,5.36,14.39,36.95,43.30,1.48,5.60,19.26,73.66,7.43,18.60,31.98,41.99,,,,,5.25,16.64,32.37,45.75,,,2.64,5.22,92.14,0.20,1.21,16.09,15.14,67.36,,0.01,4.08,10.23,85.69,,1.08,16.69,21.54,60.70,,,,,,,1.39,13.40,19.87,65.34,0.02,0.11,1.01,3.43,95.43,1.81,2.88,9.68,18.17,67.45,0.06,0.54,1.65,6.40,91.35,1.29,4.77,13.03,25.57,55.34,,,,,,0.25,3.31,10.12,24.88,61.44,,,0.05,1.53,98.43,0.16,0.54,5.98,9.06,84.26,,0.00,0.39,2.34,97.27,,0.46,6.40,13.42,79.72,,,,,,,0.64,3.68,10.15,85.53,,,,0.02,99.98,0.01,0.06,0.83,2.73,96.36,,,,0.05,99.95,,,0.55,3.16,96.29,,,,,,,,1.02,2.61,96.37
E07000202,Ipswich,3953,65110,563,0,437,,,0.73,99.27,,0.35,18.02,81.63,,,2.33,97.67,,0.53,16.35,83.12,,,,,,0.69,17.86,81.46,,,,0.06,99.94,,,7.09,8.45,84.46,,,0.10,0.68,99.21,,,5.70,10.84,83.46,,,,,,,,6.20,12.36,81.45,,,,0.03,99.97,,,0.58,13.11,86.32,,,,0.41,99.59,,,1.96,12.09,85.95,,,,,,,,2.52,13.28,84.19,,,,,100.00,,,,3.25,96.75,,,,0.30,99.70,,,0.89,3.56,95.55,,,,,,,,1.15,4.13,94.73,,,,,100.00,,,,0.03,99.97,,,,,100.00,,,,0.71,99.29,,,,,,,,,0.92,99.08
E07000203,Mid Suffolk,87099,48152,3340,0,1323,0.38,6.78,18.20,74.64,10.93,25.32,33.71,30.04,0.56,6.64,27.68,65.12,14.07,24.59,30.10,31.24,,,,,7.64,18.86,33.87,39.63,,,4.77,10.71,84.52,0.20,4.48,22.20,18.14,54.98,,,5.24,17.00,77.76,0.61,4.30,23.85,23.66,47.58,,,,,,0.07,1.65,18.72,20.88,58.67,,0.05,0.48,5.50,93.98,2.44,7.65,13.82,25.64,50.45,0.00,0.08,0.79,6.21,92.91,2.79,8.87,16.08,24.07,48.19,,,,,,1.35,3.85,15.42,24.62,54.76,,,0.05,1.30,98.66,0.06,1.48,9.54,14.25,74.67,,,0.11,1.41,98.49,0.31,2.35,10.03,16.02,71.29,,,,,,,0.67,7.04,13.20,79.09,,,,,100.00,,0.00,0.33,5.22,94.44,,,,0.00,100.00,,0.09,0.82,6.91,92.18,,,,,,,,,3.11,96.89
E07000207,Elmbridge,9641,60620,1048,73,872,,0.14,1.69,98.17,0.26,2.23,25.50,72.01,0.01,0.44,7.32,92.23,1.91,2.01,21.09,74.98,,,53.34,46.66,2.18,1.38,23.04,73.40,,,0.01,0.28,99.71,,0.00,5.17,8.15,86.67,,,0.09,3.59,96.32,,,3.92,8.79,87.29,,,,25.95,74.05,,,4.03,10.66,85.31,,,,0.13,99.87,0.01,0.16,0.77,3.19,95.87,,,0.14,2.54,97.32,0.10,1.05,2.87,7.73,88.26,,,,34.19,65.81,0.11,1.26,2.99,9.04,86.59,,,,0.07,99.93,,,0.18,0.90,98.91,,,,1.49,98.51,,,0.67,5.54,93.79,,,,20.49,79.51,,,0.58,7.11,92.32,,,,,100.00,,,,0.10,99.90,,,,,100.00,,,,2.20,97.80,,,,1.37,98.63,,,,2.76,97.24
E07000208,Epsom and Ewell,3409,33316,480,0,220,,,0.89,99.11,,1.05,20.71,78.24,,0.20,6.36,93.44,,1.66,22.70,75.64,,,,,,1.36,13.18,85.46,,,,0.02,99.98,,,1.32,5.69,92.98,,,0.06,2.72,97.22,,,6.87,12.29,80.83,,,,,,,,1.37,10.01,88.63,,,,0.11,99.89,,0.37,2.76,15.21,81.66,,,0.09,2.16,97.75,,0.42,2.49,13.33,83.76,,,,,,,0.91,2.72,14.56,81.82,,,,,100.00,,,,1.64,98.36,,,,1.17,98.83,,,0.21,3.52,96.27,,,,,,,,,1.36,98.64,,,,,100.00,,,,0.09,99.91,,,,0.06,99.94,,,,0.62,99.38,,,,,,,,,,100.00
E07000209,Guildford,27109,58455,2068,36,1579,0.45,0.25,5.46,93.85,1.96,4.36,23.22,70.46,3.41,2.78,22.17,71.65,4.00,6.53,33.16,56.31,,,77.82,22.18,2.85,7.52,31.47,58.15,0.00,0.06,0.76,1.38,97.80,0.14,0.26,4.39,6.12,89.08,0.01,0.24,4.18,10.45,85.12,0.74,0.39,9.38,15.08,74.41,,,,30.59,69.41,0.06,0.13,6.89,14.97,77.95,0.17,0.10,0.28,1.48,97.97,0.61,0.69,4.07,17.59,77.04,0.86,1.49,2.37,7.70,87.57,1.63,1.66,7.75,23.38,65.58,,,,22.21,77.79,0.38,1.20,5.98,20.04,72.39,0.00,0.06,0.11,0.31,99.52,0.13,0.18,1.35,4.43,93.91,0.01,0.24,0.89,4.62,94.26,0.64,0.39,3.38,11.10,84.48,,,,11.11,88.89,0.06,0.13,1.34,9.68,88.79,,0.00,0.01,0.05,99.94,0.11,0.07,0.20,0.79,98.82,,0.03,0.13,0.42,99.42,0.49,0.25,1.04,3.28,94.94,,,,,100.00,,,0.06,2.40,97.54
E07000210,Mole Valley,25824,39868,1207,126,988,0.42,0.45,5.25,93.88,4.52,4.20,23.90,67.38,6.58,5.81,23.15,64.47,9.65,7.21,27.98,55.16,,,22.99,77.01,1.52,4.95,30.72,62.81,0.01,0.05,1.13,2.48,96.33,0.25,0.38,6.37,9.98,83.02,0.21,0.31,6.07,15.51,77.91,0.99,1.64,14.13,17.05,66.19,,,,13.44,86.56,,,8.17,16.37,75.46,0.14,0.22,0.39,3.81,95.45,1.87,2.62,5.53,27.96,62.02,2.61,3.27,4.03,11.01,79.08,5.18,5.05,10.70,23.03,56.04,,,,19.78,80.22,0.40,1.62,8.80,25.08,64.09,0.01,0.04,0.14,1.09,98.71,0.24,0.30,2.46,7.58,89.43,0.20,0.26,1.28,8.89,89.36,0.66,1.81,7.59,15.82,74.12,,,,7.88,92.12,,,2.82,13.85,83.32,0.01,0.00,0.02,0.11,99.86,0.11,0.09,0.31,1.92,97.58,0.08,0.10,0.23,1.12,98.47,0.08,0.08,1.81,5.80,92.24,,,,1.58,98.42,,,0.10,3.14,96.76
E07000211,Reigate and Banstead,12912,64077,1144,233,906,,0.09,0.98,98.93,0.32,2.37,19.80,77.51,0.05,0.71,9.87,89.37,2.27,4.37,29.36,64.00,0.86,7.74,44.20,47.20,0.77,2.77,29.03,67.43,,,0.13,0.35,99.52,,0.01,2.10,5.76,92.13,,,0.75,4.95,94.30,,0.18,7.24,12.93,79.64,,,14.52,20.66,64.82,,,5.40,12.05,82.55,,0.01,,0.18,99.81,0.07,0.33,2.92,12.71,83.97,0.01,0.09,0.23,2.12,97.55,0.17,1.22,6.56,19.49,72.56,,1.28,8.55,27.48,62.69,,0.33,5.18,18.11,76.37,,,0.01,0.03,99.96,,0.00,0.46,1.74,97.79,,,0.07,1.00,98.93,,,2.53,9.09,88.38,,,8.53,15.46,76.00,,,2.64,8.18,89.19,,,,,100.00,,0.00,0.00,0.10,99.89,,,,0.08,99.92,,,,1.40,98.60,,,,3.42,96.58,,,,1.43,98.57
E07000212,Runnymede,7804,38537,840,281,760,0.01,0.25,1.64,98.10,0.24,5.19,25.77,68.80,0.06,1.42,12.65,85.87,1.43,6.06,29.62,62.89,,0.36,31.67,67.98,0.39,3.29,30.38,65.94,,,0.11,0.63,99.26,,0.10,3.47,8.74,87.69,,,0.23,6.59,93.18,,,7.47,14.38,78.16,,,1.43,6.74,91.83,,,7.21,10.90,81.90,,,0.06,0.83,99.11,0.16,0.85,1.94,9.92,87.13,,,0.26,8.84,90.90,0.83,2.50,4.51,17.68,74.48,,,0.36,22.40,77.24,0.39,1.84,3.67,18.11,75.98,,,,0.44,99.56,,0.09,1.34,3.82,94.75,,,,4.39,95.61,,,3.56,11.86,84.58,,,,6.74,93.26,,,3.15,9.30,87.55,,,,0.01,99.99,,,0.01,0.87,99.12,,,,0.29,99.71,,,,6.39,93.61,,,,0.35,99.65,,,,3.66,96.34
E07000213,Spelthorne,5118,44810,607,129,425,,,0.01,99.99,,0.73,11.41,87.87,,,0.43,99.57,,0.99,8.89,90.12,,,7.77,92.23,,0.24,5.88,93.88,,,,0.00,100.00,,,0.32,2.78,96.90,,,,0.14,99.86,,,,2.96,97.04,,,0.78,5.44,93.78,,,0.24,3.06,96.70,,,,,100.00,,0.01,0.12,4.04,95.83,,,,0.02,99.98,,,0.16,3.46,96.38,,,,1.55,98.45,,,0.23,2.11,97.65,,,,,100.00,,,0.01,0.21,99.79,,,,,100.00,,,,0.66,99.34,,,,0.78,99.22,,,,0.47,99.53,,,,,100.00,,,,,100.00,,,,,100.00,,,,,100.00,,,,,100.00,,,,,100.00
E07000214,Surrey Heath,9500,38667,949,197,692,,0.14,1.39,98.47,0.68,2.44,21.99,74.89,0.04,1.02,15.63,83.31,1.48,5.41,29.97,63.14,,2.03,31.07,66.90,1.17,3.79,24.33,70.71,,,0.20,0.28,99.51,,0.01,1.46,3.09,95.45,,,0.63,5.45,93.92,,,3.93,12.27,83.79,,,2.57,14.81,82.62,,,2.20,9.73,88.07,,,0.09,0.91,99.00,0.09,0.88,3.71,17.87,77.45,,,0.42,10.20,89.38,,1.37,6.97,26.24,65.41,,,1.52,30.58,67.90,,1.01,3.04,28.44,67.51,,,0.06,0.25,99.69,,0.01,0.33,2.28,97.38,,,0.05,3.35,96.60,,,1.07,9.54,89.39,,,,12.76,87.24,,,0.29,7.99,91.71,,,,,100.00,,,0.06,0.72,99.21,,,,0.16,99.84,,,,2.87,97.13,,,,6.14,93.86,,,,2.18,97.82
E07000215,Tandridge,24805,38549,1121,323,803,0.05,0.48,7.05,92.43,4.35,9.57,27.17,58.92,0.32,2.48,14.48,82.72,10.25,13.49,27.21,49.05,0.62,5.57,36.46,57.36,3.36,11.73,33.09,51.82,,0.00,0.81,2.34,96.84,0.02,0.58,8.82,11.71,78.87,,0.02,1.62,6.58,91.78,0.18,2.07,14.55,17.68,65.52,,,5.56,18.56,75.87,,0.13,7.98,16.56,75.33,,0.00,0.14,2.05,97.81,0.95,2.07,6.66,17.07,73.25,0.02,0.15,1.19,7.10,91.54,0.99,4.56,10.51,21.95,61.99,,,4.62,33.04,62.34,0.25,2.38,6.22,26.11,65.04,,,0.04,0.44,99.53,,0.34,1.70,7.48,90.48,,,0.13,2.66,97.21,,0.45,3.86,13.29,82.40,,,0.62,15.74,83.64,,,1.00,11.95,87.05,,,,0.01,99.99,,0.00,0.07,0.90,99.02,,,,0.05,99.95,,,0.09,2.60,97.31,,,,0.62,99.38,,,0.13,1.38,98.49
E07000216,Waverley,34516,56495,2088,0,1281,0.83,1.45,10.85,86.87,9.93,8.80,29.63,51.63,7.09,8.64,31.05,53.22,19.62,17.86,28.50,34.01,,,,,12.63,16.04,29.02,42.31,,0.07,0.75,2.62,96.56,0.56,0.76,9.20,13.72,75.76,0.01,0.32,4.19,16.28,79.21,1.31,1.30,16.02,23.96,57.41,,,,,,,0.47,11.45,20.85,67.23,0.22,0.30,0.88,3.23,95.37,1.15,2.79,7.67,18.64,69.75,0.87,2.33,5.20,12.20,79.40,2.91,6.77,16.99,21.43,51.90,,,,,,0.85,3.61,12.16,21.24,62.14,,0.06,0.26,0.75,98.93,0.43,0.46,2.58,7.44,89.10,0.01,0.21,1.05,6.24,92.50,1.26,0.67,5.38,17.72,74.96,,,,,,,0.39,3.19,13.15,83.27,,,0.05,0.20,99.75,0.22,0.16,0.54,2.76,96.33,,0.01,0.10,0.56,99.33,1.02,0.24,0.74,5.20,92.81,,,,,,,,0.16,2.50,97.35
E07000217,Woking,6355,45126,569,27,430,,,1.08,98.92,0.27,0.61,15.16,83.96,,0.06,14.47,85.46,2.10,4.73,28.64,64.53,,,29.62,70.38,0.70,2.55,32.09,64.66,,,,0.14,99.86,,,1.07,3.79,95.14,,,0.02,3.50,96.48,,,5.95,12.29,81.77,,,,3.70,96.30,,,6.48,11.62,81.90,,,,0.44,99.56,0.05,0.15,0.90,11.22,87.67,,,0.06,5.10,94.84,,2.45,4.19,21.03,72.33,,,,7.41,92.59,,1.39,2.54,18.52,77.55,,,,0.04,99.96,,,0.12,1.73,98.15,,,,1.41,98.59,,,1.75,8.04,90.21,,,,,100.00,,,1.62,8.09,90.29,,,,,100.00,,,,0.40,99.60,,,,,100.00,,,,3.49,96.51,,,,,100.00,,,,4.15,95.85
E07000218,North Warwickshire,28435,30421,1626,738,1336,0.01,1.09,9.46,89.43,3.19,11.82,34.49,50.50,0.03,1.27,11.55,87.15,1.48,11.09,37.87,49.56,,1.89,23.96,74.15,0.15,4.33,30.23,65.30,,,0.81,4.78,94.41,0.25,1.49,15.99,13.11,69.15,,,0.53,5.47,94.00,0.19,1.05,10.69,24.26,63.82,,,2.96,16.54,80.49,,,4.41,18.12,77.47,,0.16,0.28,5.70,93.87,2.57,3.76,9.92,35.27,48.47,,0.11,0.71,6.31,92.86,0.81,3.76,9.50,30.52,55.41,,,3.40,25.49,71.11,,,3.67,29.32,67.01,,,,0.87,99.13,0.01,0.26,2.91,13.97,82.85,,,,1.17,98.83,,0.25,1.55,12.56,85.64,,,0.13,7.74,92.13,,,0.07,9.43,90.50,,,,0.02,99.98,,0.08,0.24,3.19,96.50,,,,0.01,99.99,,0.06,0.25,2.65,97.04,,,,3.40,96.60,,,,2.63,97.37
E07000219,Nuneaton and Bedworth,7884,60244,787,53,349,,,1.16,98.84,0.05,0.50,31.94,67.52,,,4.13,95.87,0.25,1.01,32.51,66.23,,,22.68,77.32,,,32.10,67.90,,,,0.15,99.85,,,4.49,9.79,85.73,,,0.08,1.69,98.23,,,5.44,21.33,73.23,,,,26.45,73.55,,,2.58,23.53,73.89,,,0.09,0.33,99.59,,0.00,1.14,11.07,87.78,,,0.14,1.71,98.15,,0.25,2.52,12.95,84.27,,,3.77,43.33,52.90,,,1.14,16.27,82.58,,,,0.06,99.94,,,0.17,1.85,97.98,,,,0.33,99.67,,,0.51,7.85,91.64,,,,7.55,92.45,,,,5.43,94.57,,,,,100.00,,,0.09,,99.91,,,,,100.00,,,,,100.00,,,,,100.00,,,,,100.00
E07000220,Rugby,35355,50285,2307,424,1550,0.00,0.39,2.00,97.61,1.83,2.82,34.29,61.05,0.16,0.92,6.28,92.63,2.82,7.09,26.98,63.10,,0.72,16.51,82.77,2.39,7.00,27.98,62.63,,,0.21,1.23,98.56,0.00,0.19,4.99,11.72,83.09,,,0.81,2.93,96.25,,,7.26,18.00,74.74,,,0.47,8.03,91.50,,,6.23,16.21,77.56,,0.01,0.09,0.52,99.37,0.55,0.62,2.75,9.84,86.23,0.00,0.05,0.15,1.56,98.24,0.22,0.86,4.33,14.49,80.10,,,0.71,6.62,92.67,0.19,0.64,4.12,14.03,81.02,,,,0.38,99.62,,0.12,1.05,2.45,96.38,,,0.02,0.66,99.32,,,1.30,5.88,92.83,,,,1.65,98.35,,,0.70,5.07,94.23,,,,,100.00,,,0.01,0.53,99.46,,,,0.01,99.99,,,,0.56,99.44,,,,,100.00,,,,,100.00
E07000221,Stratford-on-Avon,97791,65530,4585,365,3017,0.91,2.48,12.91,83.69,9.60,14.08,34.43,41.88,1.15,3.41,15.89,79.55,11.01,16.96,28.60,43.43,,1.13,24.78,74.09,9.91,14.40,27.10,48.59,,,2.61,5.84,91.55,0.21,1.43,18.25,16.17,63.94,,0.01,2.04,6.69,91.26,0.13,0.39,14.59,21.93,62.95,,,3.34,11.13,85.52,0.17,0.40,12.80,19.22,67.42,,0.04,0.72,4.24,95.00,1.38,4.59,8.41,22.34,63.27,0.01,0.12,0.70,4.35,94.82,1.15,3.38,9.55,20.77,65.16,,,2.13,16.52,81.36,1.22,3.17,6.40,18.10,71.10,,,0.01,1.15,98.84,0.14,0.47,5.19,13.20,81.00,,,0.09,1.09,98.82,0.02,0.28,3.44,11.01,85.24,,,,5.45,94.55,0.03,0.30,3.07,9.22,87.39,,,,0.04,99.96,,0.01,0.59,2.32,97.07,,,0.00,0.05,99.95,,,0.11,1.23,98.66,,,,0.26,99.74,,,0.13,1.04,98.83
E07000222,Warwick,28301,69492,2067,297,1557,0.00,0.20,4.29,95.52,1.53,2.03,30.42,66.02,0.23,1.03,8.80,89.93,2.50,4.24,26.06,67.20,,0.33,26.10,73.57,1.66,2.81,23.56,71.98,,,0.03,0.55,99.43,,0.15,7.01,13.74,79.11,,,0.83,4.41,94.76,,,7.71,17.53,74.76,,,0.34,11.42,88.24,,,4.39,16.82,78.79,,,0.00,0.10,99.90,0.06,0.45,2.03,4.48,92.98,,0.10,0.29,1.70,97.91,0.10,0.62,4.00,13.75,81.53,,,,10.42,89.58,0.06,0.51,3.07,13.16,83.20,,,,0.01,99.99,,0.08,0.37,2.03,97.53,,,0.01,0.90,99.09,,,1.21,6.41,92.39,,,,2.35,97.65,,,0.51,4.83,94.66,,,,,100.00,,,0.00,0.07,99.93,,,,0.00,100.00,,,,0.19,99.81,,,,0.34,99.66,,,,0.13,99.87
E07000223,Adur,4199,29379,347,0,328,,0.02,0.70,99.28,0.02,0.07,21.08,78.83,1.18,5.95,10.53,82.34,,9.21,30.22,60.57,,,,,,9.75,31.37,58.89,,,0.13,1.40,98.47,0.00,0.02,6.65,6.76,86.57,,0.40,8.79,12.07,78.74,,2.88,14.07,15.84,67.21,,,,,,,3.04,14.89,16.76,65.30,,,0.03,0.03,99.95,0.01,0.12,0.71,9.62,89.55,0.28,0.47,1.85,7.51,89.88,3.74,2.30,6.05,12.98,74.93,,,,,,3.96,2.44,6.40,13.74,73.46,,,0.03,,99.97,,,0.49,2.12,97.39,,0.14,1.35,6.93,91.58,,2.88,5.47,7.21,84.45,,,,,,,3.04,5.79,7.63,83.54,,,,,100.00,,,0.03,0.03,99.95,,,,0.12,99.88,,0.29,2.88,3.45,93.38,,,,,,,0.30,3.04,3.65,93.00
E07000224,Arun,22026,78618,1485,0,927,0.06,0.13,2.52,97.29,0.85,2.07,17.83,79.25,6.48,5.61,13.40,74.51,9.47,6.37,26.97,57.19,,,,,11.69,7.61,33.03,47.68,,0.01,0.09,0.47,99.43,0.05,0.10,4.16,6.23,89.46,,0.70,6.20,9.54,83.57,1.31,2.03,8.39,18.28,69.99,,,,,,2.09,2.38,11.04,22.79,61.71,0.01,0.05,0.04,0.22,99.68,0.13,0.07,0.63,4.41,94.75,1.08,2.24,3.69,6.23,86.76,2.66,2.02,4.79,14.48,76.05,,,,,,3.39,2.59,5.72,19.05,69.25,,,0.03,0.16,99.81,0.03,0.09,0.10,1.22,98.55,,0.35,1.99,4.68,92.98,1.31,0.95,2.31,10.58,84.86,,,,,,2.09,0.98,2.61,13.47,80.86,,,,0.00,100.00,0.01,0.04,0.04,0.22,99.69,,0.00,0.20,0.88,98.91,0.48,0.41,0.55,2.51,96.05,,,,,,0.77,0.55,0.87,3.25,94.55
E07000225,Chichester,78606,61873,3197,0,1903,0.56,0.96,13.42,85.05,8.73,9.35,33.66,48.25,7.01,8.15,22.98,61.85,19.32,13.64,29.18,37.86,,,,,12.06,13.05,31.64,43.25,0.03,0.17,2.08,6.03,91.70,0.59,0.48,17.96,17.64,63.33,0.30,0.93,8.06,15.78,74.94,4.18,4.24,18.41,20.36,52.81,,,,,,0.53,0.75,15.99,19.99,62.74,0.29,0.29,1.66,3.58,94.18,1.28,2.96,8.04,17.05,70.68,2.28,3.26,6.19,12.79,75.47,6.52,7.08,11.99,21.29,53.11,,,,,,1.32,5.21,12.58,24.31,56.58,0.00,0.12,0.40,1.66,97.82,0.37,0.49,3.86,8.50,86.79,0.24,0.68,2.80,9.43,86.85,2.80,4.20,4.99,14.66,73.35,,,,,,0.16,0.80,4.18,15.14,79.72,0.00,0.01,0.14,0.21,99.63,0.23,0.28,1.42,2.05,96.02,0.04,0.24,0.55,2.16,97.02,1.41,3.36,2.42,5.49,87.32,,,,,,0.11,0.53,0.90,5.61,92.85
E07000226,Crawley,4502,48928,507,132,540,,,0.98,99.02,0.01,1.45,16.18,82.36,,,7.01,92.99,0.20,6.34,18.36,75.10,,3.79,53.76,42.45,,1.86,22.80,75.34,,,,0.57,99.43,,,1.77,3.33,94.90,,,0.02,2.92,97.06,,,6.12,12.46,81.42,,,19.64,25.77,54.59,,,7.96,9.65,82.39,,,,0.98,99.02,,0.04,0.41,11.11,88.44,,,,4.17,95.83,,0.99,2.97,16.98,79.06,,,3.02,53.75,43.23,,,1.48,22.62,75.90,,,,0.31,99.69,,,0.11,3.07,96.82,,,,1.56,98.44,,,0.20,15.61,84.19,,,1.51,34.05,64.44,,,0.56,14.64,84.80,,,,,100.00,,,,0.98,99.02,,,,,100.00,,,,5.35,94.65,,,,12.13,87.87,,,,4.83,95.17
E07000227,Horsham,53042,66977,2763,0,1985,0.11,0.56,9.39,89.94,5.07,10.28,36.69,47.97,2.43,4.17,23.89,69.51,11.62,12.93,39.73,35.72,,,,,6.84,11.65,41.09,40.43,,0.01,0.83,2.93,96.24,0.07,0.29,12.38,13.60,73.66,0.08,0.21,5.15,12.18,82.38,0.40,1.09,20.98,23.03,54.49,,,,,,0.51,0.97,14.63,23.24,60.65,0.00,0.02,0.10,1.56,98.32,0.32,1.82,5.50,22.18,70.17,0.25,0.73,1.89,8.12,89.01,1.77,4.35,9.78,28.50,55.59,,,,,,0.81,2.58,7.73,30.10,58.77,,,0.03,0.49,99.47,0.02,0.11,1.71,7.88,90.28,0.00,0.08,1.07,5.21,93.63,0.15,0.36,5.26,18.81,75.43,,,,,,0.15,0.25,2.48,17.11,80.00,,,,0.02,99.98,,0.02,0.08,1.31,98.59,,,0.04,0.84,99.11,0.04,0.04,0.33,2.66,96.94,,,,,,0.05,,0.31,1.92,97.72
E07000228,Mid Sussex,33410,69344,2214,35,1025,0.13,0.47,4.51,94.89,3.70,9.06,27.02,60.22,5.85,7.34,20.45,66.36,13.21,11.09,29.11,46.59,,2.86,62.87,34.27,7.58,10.23,28.81,53.38,,,0.77,2.20,97.03,0.14,0.32,6.68,9.75,83.10,0.08,0.36,7.32,14.92,77.33,0.81,1.35,13.82,23.26,60.76,,,17.10,34.31,48.58,1.16,0.29,7.99,23.11,67.44,0.01,0.03,0.11,2.81,97.04,0.40,1.92,7.82,17.33,72.53,0.80,2.03,4.27,13.37,79.52,1.58,4.96,12.14,27.00,54.33,,,2.84,74.29,22.87,0.10,1.75,9.15,29.54,59.47,,,0.03,0.35,99.62,0.05,0.16,2.11,6.06,91.62,0.02,0.22,1.40,10.09,88.27,0.14,1.30,3.89,18.78,75.90,,,,51.42,48.58,,0.29,1.75,16.85,81.10,,,,0.01,99.99,0.01,0.02,0.09,1.36,98.53,,0.01,0.12,1.62,98.25,,0.05,0.54,5.00,94.41,,,,8.59,91.41,,,,5.15,94.85
